winner_refer_hash,white_list_score,class
42DCF729CFC9CFAF1B8AA369CBAFBC220554B81279583EE8549627CE2CD0869C,2,TIER3
8FA01E48B674A51C53E1EEABBECF47AC1D0B1ACEC6BE75583C79B38CEE38CF60,2,TIER3
3CDCBAE7000F65F1A23960E6E28E4941172F311F5A5937C5B11BF8B8D40811A6,8,TIER3
A0E7143122BC61D204D7A6158BEDDC39CF9F22C0C5CFE75B0C09F3146546676E,18,TIER3
FEB83551125BA557DDC368DCB3A9585C2275E7E0C94FD467DA3D950365939B09,2,TIER3
EE4B1062B2005BDDEF9D03CF1D1F251CADD9E6208A1C3F35FDB6EA9F02F98B54,5,TIER3
E5D8BAEE2DC1457A13D9FE9A52E83DF0E89F4121986B00DE86C50A293EA72384,8,TIER3
3667597B50B4A2A9100A7A9EE4F0324C98AA67E323B7313A76C64F091BF85A22,19,TIER3
3328E6024E4CA7D5078767E67509765A8F3B2198C8D3713CDEF773EA3CD0FFD3,8,TIER3
7CE9FB2CF32EC58D200494A6435E0AB3B6E3A06E9D69F3ECF2BD243130B7B9B6,8,TIER3
06DB6C270E7C465B7E3BFD0ABF1C4567D03152A65AA69340F6C8FA63B7E257AE,2,TIER3
AED51CBAF211E7B7F38E868DDF30008CFF0FDA89830C2FB44BE78A76CD4D8BF0,2,TIER3
47281FA137B2A0B8474A63BE63B32BBAE0AC63B9F03A6857D1B9DC715C9A861C,20,TIER3
AD4C0725A248A2CAB64D391658F1EA3FABE15EDD742633A5B65180B7251BBBFA,6,TIER3
6985DB5B9F4C1D115CA9B28F904DA5879711276971873F8FA7F69DD5720915F8,2,TIER3
F00D9445DDD37864FDAB4A710A3211D5E6AA6565570D1408FD9049717D97AC05,4,TIER3
BFD6FA791565588ED9573CAE617CE46C10F47C5F4F2AFE6AF88C57EDF5E9A917,18,TIER3
F9575C78367060569651CE91DA26210154C0382ADF514647F2982EDCEB0DEFB0,4,TIER3
F69096B3F64F12CB92599754C9CE78A47BFF253C05442BA6655F680E13EC4C3B,2,TIER3
108456339B67900A17D15D03695867F2C0BBC537FACC5480517223E1B21851F0,17,TIER3
9AB6B86E6EACB39A89A36266D54CEDDF3BABA26B889B4803797EFC1352BBB850,6,TIER3
1CBB27847ADD982AEF4B022869364E8A557A2A3117CE6A9045D704CC3C436E89,4,TIER3
C1B644B40AAFB36DE43E64FC3F721A2E7917BA73B162041999E0D9BE5893D35E,8,TIER3
56AFC0029252173504F66B2CAEE8068CD77445D7805F8C245767D0B59C67D8A6,2,TIER3
764F6610B41EDA010900A40A57710BE3BD50ED6A3306EFF82DD2EF6F78D52C37,2,TIER3
4FFFB501EEEEE5EB4D6B42CDDEF028EE2D4A5EE3DB90EAC9C0DDA96BCF07B092,2,TIER3
8292E388754147C2D93B2B0C39D3CDEEB5B52050534479515BF8F28B2E818E3F,3,TIER3
18858ACAB0EC299C5C47F58ACDC5116A9C4E0FF0B914014993780058BEC759B3,8,TIER3
C50997354D93236739040E97EC210DCC8092BD5509F2375DEBCA352DE38D68B0,6,TIER3
30E38A5BEA8CC4ECA1B3D8AD204208160CCD445125A24102E4F7D804E18915F4,2,TIER3
2ACB26857397B05F309E830E3EE6593E82EE1C9AB675E7A6508EC4204BD00043,2,TIER3
3C2AB0D744B6A30511C5D31E5D364005676A62B44650454415C238CCA2083F2D,6,TIER3
82DE56CCB7FF796E487E6DEA6F4C624D3545623B5BD5C393A439FEC5A9B51C79,6,TIER3
406970DCE26D4A677342F2429DAEA1D0EA6E4118756691EFC7C712C0A2CE808A,6,TIER3
88AC6D75C919B6C111DD0AF7BA0C0B40691FEF51FFA3ABDE5F6B3BD88DC6E510,18,TIER3
ABCAECE1B731574FDA05C48E6279491E07C0A547DACDFCBD4146D174E098F134,8,TIER3
08A557C741A87BA0930E3985C143C50D1437BBD9267859D06F3F45770294ED5B,2,TIER3
DD67A50D956543C9B9BB5514BF234D7D95DB2AF138C02239501774652DC62E1B,6,TIER3
6FDD199DC87EF9494EA523D961D517C6121A3933E8ACE00DFC99F61209797D2C,4,TIER3
5B3D792F8C0A4A81AA7030EF0A7A2ED0D2EA0F3B781C4F40D94EC4DCA40159A8,4,TIER3
CFC6FCAAC0953A20F36DB608D60D8E2A88AED9181108FD96D1C7381609B02AF0,6,TIER3
7D2C338F314CBC0BF563D91A1B14FE13C7CACDB147AA8E6ABBBD92075ABE8D51,2,TIER3
4878F04F39E788460A7D96D34B9A971A87009F1154D835F0B499DAAF38D0D695,2,TIER3
72CD41716E4197E383CEB9D775044C55F2954A5C5BC0504E27358E574F929ED0,2,TIER3
D6007F11273DAA9850EC979629A8CA76FFDA8172E3A689CDAE494EBDD052E8C4,2,TIER3
F4FFEEA51B8463A9420AE30F1BF8EAD68A53FFFEB5461489CA2209E57B2FE635,6,TIER3
194034DA7CDE1477A409144F4871A8D0CC0BE24C6DCA35CC0C6EB44EE8A9444B,22,TIER3
5929C37F999506F713E3121FCD763D33445A1BF36BCB04321E19025BE4A4F3F5,8,TIER3
2F0F7B8F4DB6DA97E40D347D735892DD0D1425B21805CE4B3C6A349A7478CFB3,8,TIER3
9550AD9B61A2856AA5F8F9F27BC9DF938FBCA7C57A4585CE0FE6BA6CCF67F57D,2,TIER3
09CCA20FD2E2857BCCA6C31DC763CB81FBFA056E54D4965CD040A2280F26C380,4,TIER3
E21BB34442723FC85676DC50D9C505D877EF8A08C1658F0C9683C792DC3ABB3B,2,TIER3
C4F8C1B5C77C7FB214A068BDCF1357D978EEB18A0470DF2157502EDE9B076E1F,8,TIER3
A1F6364C5229FBA3FC1C36E0576D4F1B98EF56AAA87E8DCDA0423BD90ACB5120,2,TIER3
9DAFC12E2720A2C7075F86AE8B42BC462121ED4C1AC848CE2D85E27275829745,2,TIER3
EE6045CA883DCAB5DB42764CD21189855D8731E3FA268BAD81B1CE740F1D2658,6,TIER3
83257BBD4161DF8BDD45452936CF99D381235722025B55FB66A2905E03B14E8B,2,TIER3
623F467FAE857255B1D9F5713014F2832C658D66B3FE4C8CDF4D72233C15D54C,6,TIER3
6FEE47BF7ED782D21742359AEE0B07AB0885CF9F11250D27F540918270E14DE5,8,TIER3
F2E0C280D1D035946E2B260ADFBECD693BE4FD45B1747E7AC8089E312ACBABAB,2,TIER3
05002DCAF47F76535CB59BAEE1C4D0711404D5C7F7DB46616873B1503C9A1EE7,6,TIER3
69D90F05AE698DA93EF05BDC436B2292693F24E52DAEAC6438C7FFC0FC94DA30,2,TIER3
078C34F30B68D581687A47FB17F330891A89C1B398BAFBD9485BCA021D1A366E,4,TIER3
C92ACCA36D911952C2E766A09C1D50D3E9EC90DFF259A3D524036E64594BE7C1,2,TIER3
AB3BBF34355D6324A2B3390B2C118F4A9CC126537ACFEDCD6307EA93E6EDD14A,2,TIER3
7890AFA98A3ADED2069235C3E9E105C6366067C0BFBD703546AF1B6B5C22F446,4,TIER3
5ED9B391225F2BEEF2DDC2E308D3B393605276307F03CB95F463A5655E30BD29,2,TIER3
457A3EECFF8E2380FE6740F161DA8964BE91C56A554A623173310E565560AFCE,8,TIER3
C41532564904D5178D7634D110D645D5E74C462344B7D4A9BBCD60ED7C5C62F2,4,TIER3
CB8896FB99F365669179A4BC6C6F47065FC043F574EC3C30047259B4F9E451B3,2,TIER3
525B88B6EB52284CE82FC298360D54C769389B8CC12F2B772A863C1B42C9F768,2,TIER3
5A885C23BD112924A7BD7A71A6A5D5B3CF9B7CB2B94FFB43D45A5A7F684F786B,6,TIER3
5CA5450591E4C148B6D03B46AAE5BD8C790532AA3D80697E9C513B9BC0139591,2,TIER3
FFFC19FC21FE8B4B4D0186873296069A47D57F7B88B7ACFB6CCDCC6913EEA605,2,TIER3
563AB60F136223BF40713C9070105B9BDE46B6CF7B01A60A6EA474AB4FB1D95B,18,TIER3
F7B71431D723703E2A3A7C91F6F33428CD071F6D07734A55617D10096A5B888B,8,TIER3
7EABD612F9603C37C75A5420F9ADB1B4582316E4D365AC4974A7B9727D3C267F,6,TIER3
1B98578AE750E49FBAAFEB5E773A821FCD39F00F48E85D766AD8F5F6DB3F539B,7,TIER3
D456809CFCBA0E29A1B239365D1874E2E7344B8B8AFB3329B2239A9D37B38670,6,TIER3
BDB0FB3AD430215488A03A34E687A7A8FED10796AA14660AFB6A7CF4E35BF200,10,TIER3
22274834BC5BC5F3694443D902E21D52B05CD62886527AC08D3831152B787EA2,6,TIER3
9F5ADE4981C5A3C10A68CE358E3990C058E44ADF9B139A1313CD6B5C2083A7BB,6,TIER3
85F23A3D041F3DDDEE976C28552781E151B619A8F1F6C4295FCD1D4ADD766089,2,TIER3
CE7610C48B65DCB08AC3A46C4559CBF2D73D209CD766BE405A145EC9BF7B0229,20,TIER3
8826760B8F755DBED343DDA2DC81D4A146410BBCC90F288E0A7C677676CF6E05,2,TIER3
AE8E4D604B952F777A856374A344C41AEC7752F21216374EABCCCDF6B21E68A9,2,TIER3
9FA662C2DB1F4A0546EDA1CD91A260CAD5BB1B64555F5BB4EEFF90F4217EBEFD,6,TIER3
55C83855520EC0943D5B388B41553CA044C99FB40007F544FEF3AE7A12E235FA,2,TIER3
EDA2D149DDF1081FA11EF1899E50040FAE1271B0D3E853ADFA3C4E0B830B217C,8,TIER3
5DE606B1277A7C4BE80D8F9F4CEA6EF8CA89A5A7E0811F771CB21346AE4ED5D2,2,TIER3
03B7607F6E823AE7283BE8839AC678BC1B59B10F0AA50DD1A4ADE7F9BA04CE56,6,TIER3
B22A25D76A81B248246C6BB75266F11C5860ABF28AB8901C7DB275A93BD04D6C,6,TIER3
38054B6576231B6F48E396144692D157DBF9954D4216A168167889E4BBF8134D,8,TIER3
F1C24382FE4FBAEE61C954F3153E6F495530F2F1643D626B7D3331EEE5667AB0,5,TIER3
12384812E14E7F61F2D5D9192FC70844C95687D55A1E143F6BD44372168E5D1F,2,TIER3
65B6C241A2794B93C069CF429EF9301EAE998BE5AE79F216CFCCD50EF2B55496,6,TIER3
8A7782E4B22A0D88983DDD6409DF0A51DE659E4C2B3689543BEE4B3CEEB3ED78,8,TIER3
FE1E903E5BC64551AC390CF12E01296D375112D7987C2B6AE02F934B062BE3A8,2,TIER3
4412476F91EE2F839F90DFA82ABCE149EDE36400485F883B1B307FA2370F0AC9,2,TIER3
6F7CC8EA22F004CF72D419A7BFD32379772AF381716C31352E99B286EE084A5B,8,TIER3
CB5960150E81C738EF190ECF82587CF8738FC581F8395793F9EC89B235A6D929,18,TIER3
F9AFF76240CE382C1384DDD4381F08E67DB9236E1965090DCC83A6C6E4A9C271,4,TIER3
33D1EAB704BE336CF6CDAC588884F959FD1E27F9B37C839124BC6B9DBB6BFCA9,8,TIER3
3193F3E0097D04AACED9F7FE4C9E84BBF36E95587E509A40B1812E8BD10D7ED5,2,TIER3
3BFDEA0A627428AFF20CAF3F63A4546B2602A1FC9476C5FE0C02F8810F3258B9,2,TIER3
FD899D9A64FE93102BAD59DCA4E3B034D34AF340EE82FE7CD6E36111A1DD3794,2,TIER3
FAE0274A79168790F003BAEEFA4E4C4E31044EF7B950B6E18B2AF7EBC4B31B92,8,TIER3
6044578C6089A0BF14586B62ADF1551CC67CD042326461CB26144433FD79ABE4,2,TIER3
DE94888EC53FE235839D8B545AA3234D24DA128383E20265AED2F55D2CB2873A,6,TIER3
75B4833A179BD2524E2948E6D7C847BB5C15B8D7880100FE8875981FEA54BCAD,8,TIER3
17055EB9DDF1BFC2504D96DF907E983BE8D26C61C11178C9C5B59354571B8C66,6,TIER3
80272FA9D4D89EC9CB3C5682FA90E9A4664081D13E98C12EC8E7B4C622A1AFB8,6,TIER3
59FDE36BB7B56F26F8E80F10418F7B778029E01B832BD99CBECDA43CF62EEE0E,4,TIER3
E31DAB4B661BFC20BBD22C84B2D8A9495D3C84CDFB867D6B7A14F32D31F7B09C,4,TIER3
75306EC2775D2421CDD873583FF642FCEB4626CFBCCCAB5A0A22856F6CD13B61,8,TIER3
031DE8A614CC03C486970D249EFBB19382DF1282514393FE42D0FB35102488BE,2,TIER3
C9EB0688D25F4FAA565A16AAF95459651B4227EA4DBADFBBF133A4919218DA1F,6,TIER3
3881850901264BA15BF84948B3CA4C8A7476896304D4431D7DB80F37E785C458,8,TIER3
376DD023858571D32DAFCAF104146591C11B605DBC94C3AF5F8AC317C50E6D52,8,TIER3
25C0DD331EBAFB0FF2FCADF56C475D939A5EFC77674831467F05E6370B77F1EB,2,TIER3
1710B8747958387CE493188BF0615B0711962334819728BF61EC06BB95230738,18,TIER3
BE36974BD4655AE054033E450287C2B71FABEF011D176BE7E98407816E432228,4,TIER3
0D03E37927E7C9A9AE06BF27E6342591AD73A8B95ADDBCBA2C33039A50F4801B,8,TIER3
3612BC17004F0B371C475D5399399E787D4E09F970570D307492C6EB005EE891,6,TIER3
B32AFF47214F51F20E3F1CD2AFE2850C8B170E64CFF8F549BD87927A8F7D9246,6,TIER3
D34355BCAA7E923A84B18A205EA23353650CD6951635B466588C448E8577BBFF,6,TIER3
FFC1D35CAC24AD69AE2B310C8F78F52121A88C17B792DBBE7B06E66399AC99F8,8,TIER3
2143DFE27E88F5A96A98B51A25EAB5F80183DB57B48405DCD272EFA155FF19A6,18,TIER3
AB594E72E928A166DB5F8F971A25AB06407006684B57FF1216EAAB15D73B0BB1,2,TIER3
D5F4B43F9BFDF852A3B25D4A3DEBD17956972288E44826B7CD6D50FC7DC1B7CA,2,TIER3
9C4978F5BC1C8EA2DF1107AE8D1B7CEAFD3DBF99F712FFA25139565F20146631,6,TIER3
8D6C9219B2E0255A664740588CBAD76695422C3C9B27F13D2E8D91C2625AAC0C,18,TIER3
8CD590E2D75C1D3B16BE400EE1BBBEBE9A7E30BD2CF1FA380DE6FCB703B7632C,8,TIER3
63340F04A1FCE52D7BCA56444E5DF8C07D0D74893A6188956839118031F7E728,4,TIER3
7FD6726E12BFA0B5317C31CABF0A61C0A6AD55F6FD989691E57BF3A50DD98694,6,TIER3
BA080D38605EB0BE8CCC58F6F90ADB06C52480C256F3E1ABC2260DE612223734,2,TIER3
207A7679A1C524BEECA942297C3A50DBBE6058DA3A517B5741B10B1BB6D23C1E,6,TIER3
B851860B8079F6CD80F3D4876983EE25C0C1110D0FC61486A39D73C6298D8E8A,2,TIER3
A0006D6F44C35D087EF2596D588F1DC44FF15F899D88D9563E16F1E0BC38A6AA,6,TIER3
898D6B957405D2189304082B98211F43822909D3DA8945690CC1AC040C467E38,6,TIER3
C48ABD845F8A61C81A96567E461E1CC134D8E2FC4B4C042B8FF280CE80730B0C,19,TIER3
396F1F7C7830AC6DAAEC5906248CEACB25D0919E1BAC22BBBEEE3F9261EA1932,6,TIER3
1FCD3F964285A648A1061C26906624322C7AD104F7A34D00CB87CB8C1ADBDC35,2,TIER3
86F078E2A4CA2A20996A3836482B6A4E1165AACFFEF19334E2452CA51BCB80D1,6,TIER3
DB94CBF0761545C91E632CAD0479B5B257A3B5E815424A84FF28631A0D5A4A12,8,TIER3
1402A1887DA1C1056CB094A60707D0F2532032C972F204070E4588191189F4A0,2,TIER3
B5D553FE4DB5131CAFFD31E1805FBE0400ACF6F161DC184DDCD40A2E294AA266,6,TIER3
2175F6F9492EC70ACA40F955F761A1A00E849D1C1987AD624607154C1B6BE3CF,2,TIER3
39F1A2FAF2EDB5B7E07E0210A58F9C29FB944713333A3152C5ABB08D4C987873,5,TIER3
8F7C7FD2B6BAF2DB1F481A618F6D3FB1B893F8D51F17BF0B903F57BCA12C330D,16,TIER3
A60940E62A32C259E4EC904A948E423371977C6A483F9B636B6B212AF430AD1E,4,TIER3
FBF585D78619733AB297C8735DFB8B8E2813331C9D445C32CA84A4A8FBC56A16,5,TIER3
EE75A7A61AE54807CE07BB1DF9B6167237ECCDA6B7E0015A121B769F359BD1F6,4,TIER3
B09CCF87B38F369BC8F84423E21E85E49D068C70359CCA844E6E29108154A065,4,TIER3
A93A0210303A7E10F75FEB2AA2C6EA377F98EC11F7B1DEA6CD6AE72EA9360F67,2,TIER3
649ED9386BD3653E44ABC60FBFCA2F2092D6BDA2F7D8A945CA967894B9A595B5,2,TIER3
FAFD33540CB57177CF13EDF52C36A928F5715BD8D490531F485095A56DDFD3E3,6,TIER3
07105773F76069423D5BC6F463BF8D7E2F811F730927B2DAA05BD4F6F65EB2BA,5,TIER3
73CD1E2B572D9B2B993FA294DDDF5B7CCC95870444811D44C545E21FEC31625C,7,TIER3
44EE594911A7F362B588A392084FB2DA4DE09FFE24F618B3B788365C74E289D9,6,TIER3
FBA05E195B42534C34C934A8FFEB2253984B7167A884991E938BE779F3FB4CCB,6,TIER3
8D6914C1C911E6ED73A6836298DDADEA4014DFF4718E2916D95B4AD707040158,4,TIER3
C19D65FB05A80DBBB140E800B17D586EFB95C1FD50E26D1B649681A1B2F4FB25,4,TIER3
B365B2ED35EECB0A51B9060BC490BC4B6176519AAC20F6BA055C76E7C8BE66F5,6,TIER3
3E8C872597F0A05A2BDD49CF6A1CB149A24108573F18A015DD300CE695CC31A2,8,TIER3
549ACBD9A5460FBC3A356FCB0AFB38E3E2550F04D8E13A666FFAD4E57EDDC982,6,TIER3
F3E62D91EA391784967536D3852EBE9E17AD0A706E5EBF3D763D311B66BA5288,2,TIER3
6B5EEB6ABC98CE42B3AC42B181C4C54753CA0B215073AEE127CFE9BED84A6C49,6,TIER3
0DE57248C82995C45CC06FBA70C603E42ADFCBC072C1918F954E3BE26BB01C39,6,TIER3
D7282AB7D046405469CB224923B009E5FA4BE400D47A786DD7CD6D1E3437EA7F,8,TIER3
ABB749C3DD3887FF0DE5F2EA6A2C2B3AC616919DDC8B50519F3908E1056299BB,6,TIER3
6D11DABE84B5CB893BFD92CE6DE4CFA7024D29FC88E677984A3E45E4733B017B,6,TIER3
7DC28BF73FB450425EA689D04E0FA682D15E495F3459B58A9FE4DF6A7DA921C7,2,TIER3
604F1DD546F88D7CA81FF5293E1C9B3105DF9E922430A87A4D808148A7107ECE,6,TIER3
A2FF44AC6CAD53F3087BF73D77FBA0577613BA1299D10F55883058A6F35B7870,2,TIER3
167FF71E58B663151B8AA0ECEA9ED88280E02371E5DFC76CB4E08966098B24EA,8,TIER3
042AF05415C66F29D0B299292B09C9F66956566B830DEE9A50247DF687537098,2,TIER3
13E00199F9FF81CDBD022F54E91AF6F8F80DA8C44EFDAEA31DE25F8EA159B011,2,TIER3
4D12BDFCAD2238DC5078A8EA86E590BBE1FAC5BEAE8E76937EB62C81A155971B,6,TIER3
74B4A2189014D4BBE21F2836D3C8F17FCA971331E3890D36573316E28F5DC614,2,TIER3
5C28BAE577983CCBE339A3266DEBABD88BD91B800FD04D7A91444814AE5CEBC5,4,TIER3
3D0DDBE7ECC9EC8EDC952C3D77DCB7CC09A53AA8E4B1A3F10BD62D7BA0A96BA7,6,TIER3
B23D20A95272AA218CF26AD0532A6F8927AEEC7CA08154FC8A02177B866B8D0D,2,TIER3
80FD845951B12BC82AFC3663E4F509560EE3B7B3F696AD624238CC6F9539E660,8,TIER3
9CAEBEF68B54061F5CAA58C8A151266C4DB14B15ED6ABFECD08132758A0541D4,2,TIER3
E77F84FC9E9F0DB7E62B8179A04A3967C8A14E66525856BCE768CC05FA245395,8,TIER3
9AC7C84A3B5E0BE51BE7FA11F0017703683AB1DF2AE92E1C990EAB27F579774F,4,TIER3
9628E4279C7F586CA06B152AAAFE528FB328A36C4FD49D38376C8793B31AC04F,2,TIER3
5D42F636B99F7AD55EBC5D6409CDFD538F8F4F1A3CFB3AF51A0F4C50A2023D23,2,TIER3
64E5B8B59DE7B2F90B7D49747594073554E1A2E989C58E4404598888C8CDE3CD,8,TIER3
0113A6B6C8E2FBD12E74B45D51D29A7E01137337A3B8CA7EE45B7BCCCBB6AC6A,18,TIER3
B999B0885FF33322D833097DEFCE3DD179320F66918847C7CCD56F862B95EC80,8,TIER3
8D5D3E3C4BE4B2A6828452033EA5AFD2276D99F5B526139F524C7DA8AD83D4FB,2,TIER3
A357EB9B2D5F636E212BBCB57F834D720FCD1A7E3875A5E4473D2A3E04D497E2,2,TIER3
0844199FA6F6F5978BFD6B41E45E24D29F17C9E8DE3B6616D425D63279F50512,2,TIER3
535206F0D9E1E21E4811305A9793497DD3CFA19B58E3E0CCC18018A0B5CE0EF7,6,TIER3
96D081AFBBF0045BB0946551E448C97F719B34C8A1372BDCD70282909C9A6BBC,8,TIER3
F3E3C93A1AD83AB6AFE4B6471F8E60ED43391FA18A58C754FB87BAEBDD8C13C4,2,TIER3
9432C025105C7BCF8918DDDCD900CA641E67D9B56A0EFA7656A77DAEE6DB9754,2,TIER3
60C128D832B5CE8B8F0BAAF60BA6C6882F953EE9025DEBFF5260FBE51BB07D07,2,TIER3
F3AF96D04C89ED822C0AFC634E6FA60CF1C59CC14BE1C10A8096FDC92F638AD6,6,TIER3
EBCE0D071CD021A51752622FCEEFEBD59AFF076FED542F4D04DE2C5FAA9EE2AC,10,TIER3
F74D19C837F733703D72D20A004F083FEA0C4BD462AD69DE23E4A4D8C843A356,6,TIER3
51DB1BAE8C48BF64301269C5972844CFFDEB04470B93037B8D5D15E4E746111D,6,TIER3
6A6EA4CC773611F69468C9FF65A0D5F602A5667460A915E140F4CD63DCBADB11,8,TIER3
A95372F019C5464A17241E5E496BF7C559615E53E70AFBAFAA176BE3117AA7C1,6,TIER3
7A4C733550ED9377D8428E9EF90520967104F39309F5B39B0349F3B94F9D121D,8,TIER3
B5628BB6E8A3EE0EB2BAEF3F713BE434EACF045FE4E14563FDE4C9E9A996294C,4,TIER3
6BAE0924842578E558DD83AB17ED50951691BDDA6683C0709F520E4516F50097,8,TIER3
D33E8A5FC31497CF8BD5F5F8DEF8812652C200954D5777D6CEC062538D0E20BB,2,TIER3
0896F0884D4148DFEDB41514B60B621E87E1D30E5B383861100278058BFBC3C6,5,TIER3
92607B8344D213BFA245FB9C9C94B2AC9AF9800265B2279903988458B358A2B1,8,TIER3
F20BCD0A2E44CCF71CF04016913707685569A7F48E0CA3DFDBDAA5A307B9429D,6,TIER3
856AF51DEF93E970341DB3D88C7D874497379BDE9D734558EF515902B3011B5F,12,TIER3
546844EF9EDD30A7851407A99FC05C43B4D309113E1512055DF280C887688251,8,TIER3
9F3714A979B27FF615246DA50418728CC7EF1416A94134C1705BB01637D8918A,4,TIER3
0B1FF63432F5A27162086AFF1A5C5E4D476A89EADF631ED9D2B14D756220E776,4,TIER3
FAB4B59DE30B21329495DB809C007113FAD061F700F43F244656BCAA0900E519,2,TIER3
3A5B8C56F4C21D03DA42B79755D193E91595A580A1517FF7902A646A697FBA90,8,TIER3
4E99D9ACA22D2998CCD132A5926C97F7AF664CE0B5E98A3E8EC2C2BF88027928,6,TIER3
AEFB433C8A5B536CEDD0D8403526B2FC113D9406CE035CA2DBFA51F42318A23C,4,TIER3
F19EC026F50C6500C7B099D754DA9ED52F11157CB932157E5A0F125104E0CE1F,2,TIER3
94BFCAAA55F5B711AC5EC797B4DCBC8A6EC58BD7BCFA7D0DBA00A830DD57775F,16,TIER3
2A8CB51503CDA99080E7E65A326EC5D0859455E9B01F63A0CB49C5AA2C1E6CB1,2,TIER3
7E3E6E8E7AB137AD8B11461616F047F129228259A57CCEF852F2000DA5376233,6,TIER3
718FA216DDC9D899512EAC8AEC1B4BC4761899F2BB7CB9B42D71ABEBEFEE9BC8,8,TIER3
0108E46D0D18BBAEBA8DC3CEFDD4E13350EF86E3C2DC5FFAC75C701CBD1B38C1,2,TIER3
247F3E299BDD3A66D0EF65D8F2155FAF9EC2EDE1E08AE1266B8BBDC116009552,4,TIER3
AF2246EF75D3A3BA824D35C6C70886E303931104EBE6FDE4344F26DD9654F14E,6,TIER3
8DCDFF34341350F46260F9E40174C93D91065000A64A23B1B847D077FB9AB353,6,TIER3
C794F9017ED90399F5F2314A9EF3453C2FE6BFFC1D48AB2D69DAA18B93B965AB,6,TIER3
AE053CF39BC4431C9D9894BC4C6488A228C89E5A3097BE6BAE0339624A76964D,2,TIER3
6E0429D1B2929C134CAC8167C3EB966AD83AEA2AAC79A9D79B52CBE46381B756,6,TIER3
F8EF282201DDB4B560E896F5A1E880B52B42DA18FF76B7161977A57889753A6C,2,TIER3
96B523555680C4DA8D644F61C35B42A4780A7906973B93AE1A1D6CE9C2833317,6,TIER3
62E118C37003A235F5091AA33BD0924753690738868F4590D276AC2456527035,20,TIER3
8ACB1E3076CCF393739E75F5D8E6B6E19CF65727388E09A5079C19016821B91D,6,TIER3
0D02348E67A345DE7ED8ED3EA2ECC872AE135384074F87D56C971E18B595C35C,6,TIER3
C4E3E8B116166A0B88A104D9140B60DE3EB608953A586209C1DBEAEA0DF3AD58,2,TIER3
B84611D27A55BBFDCEDFD02163CAA1A591D09FBAD0F6EEAD6881A6C8DBE118D5,6,TIER3
DF0BECA3D594319A71E7F609A7A01C97A3575BE7B7B5F8FAE991A3C819C5B3E5,6,TIER3
19A3E971C5CD876BF7C085676C3B57D1735FE56EDDC8FB582E777E4421DECD67,2,TIER3
209CAC3743E66C5391A785028EFED4E950A8FB1F3AD4138736E85E5808D95559,6,TIER3
92CA99C131317423B4CE840CAB190A6447B0A4D17ADDB9FFF49E5C2E44F5495A,8,TIER3
BD83E51CA8E263CC46A8848BFC74CED7576A0A96B581F0D2E05723693D54C187,16,TIER3
E19F1DB19B024FB8DB5FF2D11B2FC03D16D85EC151969B926B1C5E35EE36B5B5,6,TIER3
0545B4498B4262D8F6759D87CD5254CC1D4CEC7D16CA6F13D136F1F586D1C765,2,TIER3
926726DEE7ADF9527C352BBE6EEC56241DB81476F7599FDA707ED983516A5F26,4,TIER3
ACA17974E27DBDAEC13A94D5F13A25A1936F1AE73AAE167F3AD3DF07DE77CDB9,8,TIER3
909BB86092819D3020C576C22CD02D0FD5AAFDA327E4AD77D11517045472A511,6,TIER3
7743DAB119166EFF540AC200F0B8015E135625F8688E0C3D2A0FA19C8833EA7B,4,TIER3
899220E56E3F1AEEC5ED617E47DE08C161526EC926AE09797D5CA21BBAC9565C,8,TIER3
6B95164CDD0F82755D287E5E2B4E626C5B1A5392767DC2FFAD152D2BFC600602,6,TIER3
7F031812A349F478F11C652EAD7755751E51868DD49220A0D39B5D4C432CED7E,10,TIER3
935B0BE1AED033A4EA1DF60CEADB6F050412FEF6FD9CE37A9A9B0650C3164C2B,6,TIER3
917E5CECA063D43A84B937A04776AA93C097034D3BCDA992155383F5907F9D20,6,TIER3
928B0B0B3B7DA9BB0D810F17CD6606FB7F331A907A88E9D56AC497D638342A94,2,TIER3
BF9FE5D2781D1D4FD2163950FB51090A110C032D796BDD5AF038607EF9F5FF10,6,TIER3
EEBB353087A0D790E6FD173BF456E6E9BD9165F0A350883BCF7709DDE87602E0,8,TIER3
04DCBE9E6D4758E5C4680221B699AEBD863A0C892AE014CDFF3C675A6EA64058,6,TIER3
B59497D7ED27F0E2F88B6C99592BE22C3AF915D883789512D9282C5EFBA2717E,6,TIER3
DBB867DDDD87A34250CFBF126CD631AC5FBD699A5A2C91A14605BE72A016ABD8,8,TIER3
4CAB4389F910F91BEC1C7843E91A2012A02B851FA89CB5F885F15988548F6F30,2,TIER3
B1F56DD955DE5F897496D852AA9A35F5C5101EC72F7B62593A7C789A588072EB,6,TIER3
1EEA8CB35D5A07B6DA887EDDC29D093899B9DE482949CA34DA0C730C3354A08D,6,TIER3
10187BEE3DF0155CA128D6FEC16F3D0F12873F500949705240FB45C7916A4B35,2,TIER3
7037AC2FF984DC8375EB5F53E6735E0DDBAE4438615E2D061507C32B0F370760,2,TIER3
24164898A2EA951F4885272D772568C473B6FBDF74F9E1B86232F7F6C5F43FC6,2,TIER3
33DE42A92D5A7FFE7E1425EA3735DD5E30DC127C3C521082A7DEA3BD8305798C,2,TIER3
0AB7D34F8496FDDD38608501FDC8220F921761EFC326576B02C6BD287FE42C22,8,TIER3
